"","State","Year","Pop","X.1","X","Management","Specialisation","Seats","censuscode","ST_CEN_CD","UG_PG","st_new","Seats2"
"5115","MEGHALAYA",2018,3276323,2927,2927,"Both","Orthopaedics",0,294,23,"PG","Meghalaya",0
"5116","MEGHALAYA",2018,3276323,3028,3028,"Public","Anatomy",2,294,23,"PG","Meghalaya",0.610440423609028
"5117","MEGHALAYA",2018,3276323,3082,3082,"Both","Anatomy",2,294,23,"PG","Meghalaya",0.610440423609028
"5118","MEGHALAYA",2018,3276323,3183,3183,"Public","General",4,294,23,"PG","Meghalaya",1.22088084721806
"5119","MEGHALAYA",2018,3276323,3237,3237,"Both","General",4,294,23,"PG","Meghalaya",1.22088084721806
"5120","MEGHALAYA",2018,3276323,3338,3338,"Public","Paediatrics",0,294,23,"PG","Meghalaya",0
"5121","MEGHALAYA",2018,3276323,3392,3392,"Both","Paediatrics",0,294,23,"PG","Meghalaya",0
"5122","MEGHALAYA",2018,3276323,3493,3493,"Public","Urology",0,294,23,"PG","Meghalaya",0
"5123","MEGHALAYA",2018,3276323,3547,3547,"Both","Urology",0,294,23,"PG","Meghalaya",0
"5124","MEGHALAYA",2018,3276323,3648,3648,"Public","Nephrology",0,294,23,"PG","Meghalaya",0
"5125","MEGHALAYA",2018,3276323,3702,3702,"Both","Nephrology",0,294,23,"PG","Meghalaya",0
"5126","MEGHALAYA",2018,3276323,3803,3803,"Public","Gastroenterology",0,294,23,"PG","Meghalaya",0
"5127","MEGHALAYA",2018,3276323,3857,3857,"Both","Gastroenterology",0,294,23,"PG","Meghalaya",0
"5128","MEGHALAYA",2018,3276323,3958,3958,"Public","Rehabilitation",0,294,23,"PG","Meghalaya",0
"5129","MEGHALAYA",2018,3276323,4012,4012,"Both","Rehabilitation",0,294,23,"PG","Meghalaya",0
"5130","MEGHALAYA",2018,3276323,4113,4113,"Public","Pathology",3,294,23,"PG","Meghalaya",0.915660635413541
"5131","MEGHALAYA",2018,3276323,4167,4167,"Both","Pathology",3,294,23,"PG","Meghalaya",0.915660635413541
"5132","MEGHALAYA",2018,3276323,4268,4268,"Public","PlasticSurgery",0,294,23,"PG","Meghalaya",0
"5133","MEGHALAYA",2018,3276323,4322,4322,"Both","PlasticSurgery",0,294,23,"PG","Meghalaya",0
"5134","MEGHALAYA",2018,3276323,4423,4423,"Public","ENT",0,294,23,"PG","Meghalaya",0
"5135","MEGHALAYA",2018,3276323,4477,4477,"Both","ENT",0,294,23,"PG","Meghalaya",0
"5136","MEGHALAYA",2018,3276323,4578,4578,"Public","Geriatrics",0,294,23,"PG","Meghalaya",0
"5137","MEGHALAYA",2018,3276323,4632,4632,"Both","Geriatrics",0,294,23,"PG","Meghalaya",0
"5138","MEGHALAYA",2018,3276323,4733,4733,"Public","Immunology",0,294,23,"PG","Meghalaya",0
"5139","MEGHALAYA",2018,3276323,4787,4787,"Both","Immunology",0,294,23,"PG","Meghalaya",0
"5140","MEGHALAYA",2018,3276323,4888,4888,"Public","Admin",0,294,23,"PG","Meghalaya",0
"5141","MEGHALAYA",2018,3276323,4942,4942,"Both","Admin",0,294,23,"PG","Meghalaya",0
"5142","MEGHALAYA",2018,3276323,5043,5043,"Public","PublicHealth",0,294,23,"PG","Meghalaya",0
"5143","MEGHALAYA",2018,3276323,5097,5097,"Both","PublicHealth",0,294,23,"PG","Meghalaya",0
"5144","MEGHALAYA",2018,3276323,5198,5198,"Public","Sports",0,294,23,"PG","Meghalaya",0
"5145","MEGHALAYA",2018,3276323,5252,5252,"Both","Sports",0,294,23,"PG","Meghalaya",0
"5146","MEGHALAYA",2018,3276323,5353,5353,"Public","Education",0,294,23,"PG","Meghalaya",0
"5147","MEGHALAYA",2018,3276323,5407,5407,"Both","Education",0,294,23,"PG","Meghalaya",0
"5148","MEGHALAYA",2018,3276323,5508,5508,"Public","Genetics",0,294,23,"PG","Meghalaya",0
"5149","MEGHALAYA",2018,3276323,5562,5562,"Both","Genetics",0,294,23,"PG","Meghalaya",0
"5150","MEGHALAYA",2018,3276323,5663,5663,"Public","Hepatology",0,294,23,"PG","Meghalaya",0
"5151","MEGHALAYA",2018,3276323,5717,5717,"Both","Hepatology",0,294,23,"PG","Meghalaya",0
"5152","MANIPUR",2018,3008546,82,82,"Public","All",207,275,22,"PG","Manipur",68.8040003377047
"5153","MANIPUR",2018,3008546,136,136,"Both","All",207,275,22,"PG","Manipur",68.8040003377047
"5154","MANIPUR",2018,3008546,237,237,"Public","Anaesthesia",20,275,22,"PG","Manipur",6.6477295012275
"5155","MANIPUR",2018,3008546,291,291,"Both","Anaesthesia",20,275,22,"PG","Manipur",6.6477295012275
"5156","MANIPUR",2018,3008546,392,392,"Public","Cardiology",0,275,22,"PG","Manipur",0
"5157","MANIPUR",2018,3008546,446,446,"Both","Cardiology",0,275,22,"PG","Manipur",0
"5158","MANIPUR",2018,3008546,547,547,"Public","Neurology",0,275,22,"PG","Manipur",0
"5159","MANIPUR",2018,3008546,601,601,"Both","Neurology",0,275,22,"PG","Manipur",0
"5160","MANIPUR",2018,3008546,702,702,"Public","Oncology",0,275,22,"PG","Manipur",0
"5161","MANIPUR",2018,3008546,756,756,"Both","Oncology",0,275,22,"PG","Manipur",0
"5162","MANIPUR",2018,3008546,857,857,"Public","Psychiatry",3,275,22,"PG","Manipur",0.997159425184125
"5163","MANIPUR",2018,3008546,911,911,"Both","Psychiatry",3,275,22,"PG","Manipur",0.997159425184125
"5164","MANIPUR",2018,3008546,1012,1012,"Public","Forensic",5,275,22,"PG","Manipur",1.66193237530688
"5165","MANIPUR",2018,3008546,1066,1066,"Both","Forensic",5,275,22,"PG","Manipur",1.66193237530688
"5166","MANIPUR",2018,3008546,1167,1167,"Public","Haematology",0,275,22,"PG","Manipur",0
"5167","MANIPUR",2018,3008546,1221,1221,"Both","Haematology",0,275,22,"PG","Manipur",0
"5168","MANIPUR",2018,3008546,1322,1322,"Public","Gynaecology",22,275,22,"PG","Manipur",7.31250245135025
"5169","MANIPUR",2018,3008546,1376,1376,"Both","Gynaecology",22,275,22,"PG","Manipur",7.31250245135025
"5170","MANIPUR",2018,3008546,1477,1477,"Public","Endocrinology",0,275,22,"PG","Manipur",0
"5171","MANIPUR",2018,3008546,1531,1531,"Both","Endocrinology",0,275,22,"PG","Manipur",0
"5172","MANIPUR",2018,3008546,1632,1632,"Public","Ophthalmology",5,275,22,"PG","Manipur",1.66193237530688
"5173","MANIPUR",2018,3008546,1686,1686,"Both","Ophthalmology",5,275,22,"PG","Manipur",1.66193237530688
"5174","MANIPUR",2018,3008546,1787,1787,"Public","Pulmonology",2,275,22,"PG","Manipur",0.66477295012275
"5175","MANIPUR",2018,3008546,1841,1841,"Both","Pulmonology",2,275,22,"PG","Manipur",0.66477295012275
"5176","MANIPUR",2018,3008546,1942,1942,"Public","Physiology",10,275,22,"PG","Manipur",3.32386475061375
"5177","MANIPUR",2018,3008546,1996,1996,"Both","Physiology",10,275,22,"PG","Manipur",3.32386475061375
"5178","MANIPUR",2018,3008546,2097,2097,"Public","Thoracic",0,275,22,"PG","Manipur",0
"5179","MANIPUR",2018,3008546,2151,2151,"Both","Thoracic",0,275,22,"PG","Manipur",0
"5180","MANIPUR",2018,3008546,2252,2252,"Public","Pharmacology",6,275,22,"PG","Manipur",1.99431885036825
"5181","MANIPUR",2018,3008546,2306,2306,"Both","Pharmacology",6,275,22,"PG","Manipur",1.99431885036825
"5182","MANIPUR",2018,3008546,2407,2407,"Public","Dermatology",4,275,22,"PG","Manipur",1.3295459002455
"5183","MANIPUR",2018,3008546,2461,2461,"Both","Dermatology",4,275,22,"PG","Manipur",1.3295459002455
"5184","MANIPUR",2018,3008546,2562,2562,"Public","Radiology",6,275,22,"PG","Manipur",1.99431885036825
"5185","MANIPUR",2018,3008546,2616,2616,"Both","Radiology",6,275,22,"PG","Manipur",1.99431885036825
"5186","MANIPUR",2018,3008546,2717,2717,"Public","Microbiology",6,275,22,"PG","Manipur",1.99431885036825
"5187","MANIPUR",2018,3008546,2771,2771,"Both","Microbiology",6,275,22,"PG","Manipur",1.99431885036825
"5188","MANIPUR",2018,3008546,2872,2872,"Public","Orthopaedics",11,275,22,"PG","Manipur",3.65625122567513
"5189","MANIPUR",2018,3008546,2926,2926,"Both","Orthopaedics",11,275,22,"PG","Manipur",3.65625122567513
"5190","MANIPUR",2018,3008546,3027,3027,"Public","Anatomy",8,275,22,"PG","Manipur",2.659091800491
"5191","MANIPUR",2018,3008546,3081,3081,"Both","Anatomy",8,275,22,"PG","Manipur",2.659091800491
"5192","MANIPUR",2018,3008546,3182,3182,"Public","General",46,275,22,"PG","Manipur",15.2897778528233
"5193","MANIPUR",2018,3008546,3236,3236,"Both","General",46,275,22,"PG","Manipur",15.2897778528233
"5194","MANIPUR",2018,3008546,3337,3337,"Public","Paediatrics",5,275,22,"PG","Manipur",1.66193237530688
"5195","MANIPUR",2018,3008546,3391,3391,"Both","Paediatrics",5,275,22,"PG","Manipur",1.66193237530688
"5196","MANIPUR",2018,3008546,3492,3492,"Public","Urology",2,275,22,"PG","Manipur",0.66477295012275
"5197","MANIPUR",2018,3008546,3546,3546,"Both","Urology",2,275,22,"PG","Manipur",0.66477295012275
"5198","MANIPUR",2018,3008546,3647,3647,"Public","Nephrology",0,275,22,"PG","Manipur",0
"5199","MANIPUR",2018,3008546,3701,3701,"Both","Nephrology",0,275,22,"PG","Manipur",0
"5200","MANIPUR",2018,3008546,3802,3802,"Public","Gastroenterology",0,275,22,"PG","Manipur",0
"5201","MANIPUR",2018,3008546,3856,3856,"Both","Gastroenterology",0,275,22,"PG","Manipur",0
"5202","MANIPUR",2018,3008546,3957,3957,"Public","Rehabilitation",4,275,22,"PG","Manipur",1.3295459002455
"5203","MANIPUR",2018,3008546,4011,4011,"Both","Rehabilitation",4,275,22,"PG","Manipur",1.3295459002455
"5204","MANIPUR",2018,3008546,4112,4112,"Public","Pathology",10,275,22,"PG","Manipur",3.32386475061375
"5205","MANIPUR",2018,3008546,4166,4166,"Both","Pathology",10,275,22,"PG","Manipur",3.32386475061375
"5206","MANIPUR",2018,3008546,4267,4267,"Public","PlasticSurgery",1,275,22,"PG","Manipur",0.332386475061375
"5207","MANIPUR",2018,3008546,4321,4321,"Both","PlasticSurgery",1,275,22,"PG","Manipur",0.332386475061375
"5208","MANIPUR",2018,3008546,4422,4422,"Public","ENT",8,275,22,"PG","Manipur",2.659091800491
"5209","MANIPUR",2018,3008546,4476,4476,"Both","ENT",8,275,22,"PG","Manipur",2.659091800491
"5210","MANIPUR",2018,3008546,4577,4577,"Public","Geriatrics",0,275,22,"PG","Manipur",0
"5211","MANIPUR",2018,3008546,4631,4631,"Both","Geriatrics",0,275,22,"PG","Manipur",0
"5212","MANIPUR",2018,3008546,4732,4732,"Public","Immunology",0,275,22,"PG","Manipur",0
"5213","MANIPUR",2018,3008546,4786,4786,"Both","Immunology",0,275,22,"PG","Manipur",0
"5214","MANIPUR",2018,3008546,4887,4887,"Public","Admin",0,275,22,"PG","Manipur",0
"5215","MANIPUR",2018,3008546,4941,4941,"Both","Admin",0,275,22,"PG","Manipur",0
"5216","MANIPUR",2018,3008546,5042,5042,"Public","PublicHealth",0,275,22,"PG","Manipur",0
"5217","MANIPUR",2018,3008546,5096,5096,"Both","PublicHealth",0,275,22,"PG","Manipur",0
"5218","MANIPUR",2018,3008546,5197,5197,"Public","Sports",0,275,22,"PG","Manipur",0
"5219","MANIPUR",2018,3008546,5251,5251,"Both","Sports",0,275,22,"PG","Manipur",0
"5220","MANIPUR",2018,3008546,5352,5352,"Public","Education",0,275,22,"PG","Manipur",0
"5221","MANIPUR",2018,3008546,5406,5406,"Both","Education",0,275,22,"PG","Manipur",0
"5222","MANIPUR",2018,3008546,5507,5507,"Public","Genetics",0,275,22,"PG","Manipur",0
"5223","MANIPUR",2018,3008546,5561,5561,"Both","Genetics",0,275,22,"PG","Manipur",0
"5224","MANIPUR",2018,3008546,5662,5662,"Public","Hepatology",0,275,22,"PG","Manipur",0
"5225","MANIPUR",2018,3008546,5716,5716,"Both","Hepatology",0,275,22,"PG","Manipur",0
"5226","NAGALAND",2018,2189297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5227","GOA",2018,1542750,72,72,"Public","All",122,585,11,"PG","Goa",79.0795657105817
"5228","GOA",2018,1542750,126,126,"Both","All",122,585,11,"PG","Goa",79.0795657105817
"5229","GOA",2018,1542750,227,227,"Public","Anaesthesia",10,585,11,"PG","Goa",6.48193161562146
"5230","GOA",2018,1542750,281,281,"Both","Anaesthesia",10,585,11,"PG","Goa",6.48193161562146
"5231","GOA",2018,1542750,382,382,"Public","Cardiology",0,585,11,"PG","Goa",0
"5232","GOA",2018,1542750,436,436,"Both","Cardiology",0,585,11,"PG","Goa",0
"5233","GOA",2018,1542750,537,537,"Public","Neurology",2,585,11,"PG","Goa",1.29638632312429
"5234","GOA",2018,1542750,591,591,"Both","Neurology",2,585,11,"PG","Goa",1.29638632312429
"5235","GOA",2018,1542750,692,692,"Public","Oncology",0,585,11,"PG","Goa",0
"5236","GOA",2018,1542750,746,746,"Both","Oncology",0,585,11,"PG","Goa",0
"5237","GOA",2018,1542750,847,847,"Public","Psychiatry",8,585,11,"PG","Goa",5.18554529249716
"5238","GOA",2018,1542750,901,901,"Both","Psychiatry",8,585,11,"PG","Goa",5.18554529249716
"5239","GOA",2018,1542750,1002,1002,"Public","Forensic",5,585,11,"PG","Goa",3.24096580781073
"5240","GOA",2018,1542750,1056,1056,"Both","Forensic",5,585,11,"PG","Goa",3.24096580781073
"5241","GOA",2018,1542750,1157,1157,"Public","Haematology",0,585,11,"PG","Goa",0
"5242","GOA",2018,1542750,1211,1211,"Both","Haematology",0,585,11,"PG","Goa",0
"5243","GOA",2018,1542750,1312,1312,"Public","Gynaecology",9,585,11,"PG","Goa",5.83373845405931
"5244","GOA",2018,1542750,1366,1366,"Both","Gynaecology",9,585,11,"PG","Goa",5.83373845405931
"5245","GOA",2018,1542750,1467,1467,"Public","Endocrinology",0,585,11,"PG","Goa",0
"5246","GOA",2018,1542750,1521,1521,"Both","Endocrinology",0,585,11,"PG","Goa",0
"5247","GOA",2018,1542750,1622,1622,"Public","Ophthalmology",5,585,11,"PG","Goa",3.24096580781073
"5248","GOA",2018,1542750,1676,1676,"Both","Ophthalmology",5,585,11,"PG","Goa",3.24096580781073
"5249","GOA",2018,1542750,1777,1777,"Public","Pulmonology",6,585,11,"PG","Goa",3.88915896937287
"5250","GOA",2018,1542750,1831,1831,"Both","Pulmonology",6,585,11,"PG","Goa",3.88915896937287
"5251","GOA",2018,1542750,1932,1932,"Public","Physiology",5,585,11,"PG","Goa",3.24096580781073
"5252","GOA",2018,1542750,1986,1986,"Both","Physiology",5,585,11,"PG","Goa",3.24096580781073
"5253","GOA",2018,1542750,2087,2087,"Public","Thoracic",0,585,11,"PG","Goa",0
"5254","GOA",2018,1542750,2141,2141,"Both","Thoracic",0,585,11,"PG","Goa",0
"5255","GOA",2018,1542750,2242,2242,"Public","Pharmacology",6,585,11,"PG","Goa",3.88915896937287
"5256","GOA",2018,1542750,2296,2296,"Both","Pharmacology",6,585,11,"PG","Goa",3.88915896937287
"5257","GOA",2018,1542750,2397,2397,"Public","Dermatology",5,585,11,"PG","Goa",3.24096580781073
"5258","GOA",2018,1542750,2451,2451,"Both","Dermatology",5,585,11,"PG","Goa",3.24096580781073
"5259","GOA",2018,1542750,2552,2552,"Public","Radiology",6,585,11,"PG","Goa",3.88915896937287
"5260","GOA",2018,1542750,2606,2606,"Both","Radiology",6,585,11,"PG","Goa",3.88915896937287
"5261","GOA",2018,1542750,2707,2707,"Public","Microbiology",3,585,11,"PG","Goa",1.94457948468644
"5262","GOA",2018,1542750,2761,2761,"Both","Microbiology",3,585,11,"PG","Goa",1.94457948468644
"5263","GOA",2018,1542750,2862,2862,"Public","Orthopaedics",3,585,11,"PG","Goa",1.94457948468644
"5264","GOA",2018,1542750,2916,2916,"Both","Orthopaedics",3,585,11,"PG","Goa",1.94457948468644
"5265","GOA",2018,1542750,3017,3017,"Public","Anatomy",4,585,11,"PG","Goa",2.59277264624858
"5266","GOA",2018,1542750,3071,3071,"Both","Anatomy",4,585,11,"PG","Goa",2.59277264624858
"5267","GOA",2018,1542750,3172,3172,"Public","General",20,585,11,"PG","Goa",12.9638632312429
"5268","GOA",2018,1542750,3226,3226,"Both","General",20,585,11,"PG","Goa",12.9638632312429
"5269","GOA",2018,1542750,3327,3327,"Public","Paediatrics",3,585,11,"PG","Goa",1.94457948468644
"5270","GOA",2018,1542750,3381,3381,"Both","Paediatrics",3,585,11,"PG","Goa",1.94457948468644
"5271","GOA",2018,1542750,3482,3482,"Public","Urology",0,585,11,"PG","Goa",0
"5272","GOA",2018,1542750,3536,3536,"Both","Urology",0,585,11,"PG","Goa",0
"5273","GOA",2018,1542750,3637,3637,"Public","Nephrology",0,585,11,"PG","Goa",0
"5274","GOA",2018,1542750,3691,3691,"Both","Nephrology",0,585,11,"PG","Goa",0
"5275","GOA",2018,1542750,3792,3792,"Public","Gastroenterology",0,585,11,"PG","Goa",0
"5276","GOA",2018,1542750,3846,3846,"Both","Gastroenterology",0,585,11,"PG","Goa",0
"5277","GOA",2018,1542750,3947,3947,"Public","Rehabilitation",0,585,11,"PG","Goa",0
"5278","GOA",2018,1542750,4001,4001,"Both","Rehabilitation",0,585,11,"PG","Goa",0
"5279","GOA",2018,1542750,4102,4102,"Public","Pathology",3,585,11,"PG","Goa",1.94457948468644
"5280","GOA",2018,1542750,4156,4156,"Both","Pathology",3,585,11,"PG","Goa",1.94457948468644
"5281","GOA",2018,1542750,4257,4257,"Public","PlasticSurgery",0,585,11,"PG","Goa",0
"5282","GOA",2018,1542750,4311,4311,"Both","PlasticSurgery",0,585,11,"PG","Goa",0
"5283","GOA",2018,1542750,4412,4412,"Public","ENT",4,585,11,"PG","Goa",2.59277264624858
"5284","GOA",2018,1542750,4466,4466,"Both","ENT",4,585,11,"PG","Goa",2.59277264624858
"5285","GOA",2018,1542750,4567,4567,"Public","Geriatrics",0,585,11,"PG","Goa",0
"5286","GOA",2018,1542750,4621,4621,"Both","Geriatrics",0,585,11,"PG","Goa",0
"5287","GOA",2018,1542750,4722,4722,"Public","Immunology",0,585,11,"PG","Goa",0
"5288","GOA",2018,1542750,4776,4776,"Both","Immunology",0,585,11,"PG","Goa",0
"5289","GOA",2018,1542750,4877,4877,"Public","Admin",0,585,11,"PG","Goa",0
"5290","GOA",2018,1542750,4931,4931,"Both","Admin",0,585,11,"PG","Goa",0
"5291","GOA",2018,1542750,5032,5032,"Public","PublicHealth",2,585,11,"PG","Goa",1.29638632312429
"5292","GOA",2018,1542750,5086,5086,"Both","PublicHealth",2,585,11,"PG","Goa",1.29638632312429
"5293","GOA",2018,1542750,5187,5187,"Public","Sports",0,585,11,"PG","Goa",0
"5294","GOA",2018,1542750,5241,5241,"Both","Sports",0,585,11,"PG","Goa",0
"5295","GOA",2018,1542750,5342,5342,"Public","Education",0,585,11,"PG","Goa",0
"5296","GOA",2018,1542750,5396,5396,"Both","Education",0,585,11,"PG","Goa",0
"5297","GOA",2018,1542750,5497,5497,"Public","Genetics",0,585,11,"PG","Goa",0
"5298","GOA",2018,1542750,5551,5551,"Both","Genetics",0,585,11,"PG","Goa",0
"5299","GOA",2018,1542750,5652,5652,"Public","Hepatology",0,585,11,"PG","Goa",0
"5300","GOA",2018,1542750,5706,5706,"Both","Hepatology",0,585,11,"PG","Goa",0
"5301","ARUNANCHAL PRADESH",2018,1528296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5302","MIZORAM",2018,1205974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5303","SIKKIM",2018,671720,58,58,"Private","All",22,244,30,"PG","Sikkim",32.7517417971774
"5304","SIKKIM",2018,671720,143,143,"Both","All",22,244,30,"PG","Sikkim",32.7517417971774
"5305","SIKKIM",2018,671720,213,213,"Private","Anaesthesia",0,244,30,"PG","Sikkim",0
"5306","SIKKIM",2018,671720,298,298,"Both","Anaesthesia",0,244,30,"PG","Sikkim",0
"5307","SIKKIM",2018,671720,368,368,"Private","Cardiology",0,244,30,"PG","Sikkim",0
"5308","SIKKIM",2018,671720,453,453,"Both","Cardiology",0,244,30,"PG","Sikkim",0
"5309","SIKKIM",2018,671720,523,523,"Private","Neurology",0,244,30,"PG","Sikkim",0
"5310","SIKKIM",2018,671720,608,608,"Both","Neurology",0,244,30,"PG","Sikkim",0
"5311","SIKKIM",2018,671720,678,678,"Private","Oncology",0,244,30,"PG","Sikkim",0
"5312","SIKKIM",2018,671720,763,763,"Both","Oncology",0,244,30,"PG","Sikkim",0
"5313","SIKKIM",2018,671720,833,833,"Private","Psychiatry",3,244,30,"PG","Sikkim",4.46614660870601
"5314","SIKKIM",2018,671720,918,918,"Both","Psychiatry",3,244,30,"PG","Sikkim",4.46614660870601
"5315","SIKKIM",2018,671720,988,988,"Private","Forensic",0,244,30,"PG","Sikkim",0
"5316","SIKKIM",2018,671720,1073,1073,"Both","Forensic",0,244,30,"PG","Sikkim",0
"5317","SIKKIM",2018,671720,1143,1143,"Private","Haematology",0,244,30,"PG","Sikkim",0
"5318","SIKKIM",2018,671720,1228,1228,"Both","Haematology",0,244,30,"PG","Sikkim",0
"5319","SIKKIM",2018,671720,1298,1298,"Private","Gynaecology",2,244,30,"PG","Sikkim",2.97743107247067
"5320","SIKKIM",2018,671720,1383,1383,"Both","Gynaecology",2,244,30,"PG","Sikkim",2.97743107247067
"5321","SIKKIM",2018,671720,1453,1453,"Private","Endocrinology",0,244,30,"PG","Sikkim",0
"5322","SIKKIM",2018,671720,1538,1538,"Both","Endocrinology",0,244,30,"PG","Sikkim",0
"5323","SIKKIM",2018,671720,1608,1608,"Private","Ophthalmology",0,244,30,"PG","Sikkim",0
"5324","SIKKIM",2018,671720,1693,1693,"Both","Ophthalmology",0,244,30,"PG","Sikkim",0
"5325","SIKKIM",2018,671720,1763,1763,"Private","Pulmonology",0,244,30,"PG","Sikkim",0
"5326","SIKKIM",2018,671720,1848,1848,"Both","Pulmonology",0,244,30,"PG","Sikkim",0
"5327","SIKKIM",2018,671720,1918,1918,"Private","Physiology",3,244,30,"PG","Sikkim",4.46614660870601
"5328","SIKKIM",2018,671720,2003,2003,"Both","Physiology",3,244,30,"PG","Sikkim",4.46614660870601
"5329","SIKKIM",2018,671720,2073,2073,"Private","Thoracic",0,244,30,"PG","Sikkim",0
"5330","SIKKIM",2018,671720,2158,2158,"Both","Thoracic",0,244,30,"PG","Sikkim",0
"5331","SIKKIM",2018,671720,2228,2228,"Private","Pharmacology",2,244,30,"PG","Sikkim",2.97743107247067
"5332","SIKKIM",2018,671720,2313,2313,"Both","Pharmacology",2,244,30,"PG","Sikkim",2.97743107247067
"5333","SIKKIM",2018,671720,2383,2383,"Private","Dermatology",0,244,30,"PG","Sikkim",0
"5334","SIKKIM",2018,671720,2468,2468,"Both","Dermatology",0,244,30,"PG","Sikkim",0
"5335","SIKKIM",2018,671720,2538,2538,"Private","Radiology",0,244,30,"PG","Sikkim",0
"5336","SIKKIM",2018,671720,2623,2623,"Both","Radiology",0,244,30,"PG","Sikkim",0
"5337","SIKKIM",2018,671720,2693,2693,"Private","Microbiology",2,244,30,"PG","Sikkim",2.97743107247067
"5338","SIKKIM",2018,671720,2778,2778,"Both","Microbiology",2,244,30,"PG","Sikkim",2.97743107247067
"5339","SIKKIM",2018,671720,2848,2848,"Private","Orthopaedics",0,244,30,"PG","Sikkim",0
"5340","SIKKIM",2018,671720,2933,2933,"Both","Orthopaedics",0,244,30,"PG","Sikkim",0
"5341","SIKKIM",2018,671720,3003,3003,"Private","Anatomy",0,244,30,"PG","Sikkim",0
